样品编号,908.1,914.294,920.489,926.683,932.877,939.072,945.266,951.46,957.655,963.849,970.044,976.238,982.432,988.627,994.821,1001.015,1007.21,1013.404,1019.598,1025.793,1031.987,1038.181,1044.376,1050.57,1056.764,1062.959,1069.153,1075.348,1081.542,1087.736,1093.931,1100.125,1106.319,1112.514,1118.708,1124.902,1131.097,1137.291,1143.485,1149.68,1155.874,1162.069,1168.263,1174.457,1180.652,1186.846,1193.04,1199.235,1205.429,1211.623,1217.818,1224.012,1230.206,1236.401,1242.595,1248.789,1254.984,1261.178,1267.373,1273.567,1279.761,1285.956,1292.15,1298.344,1304.539,1310.733,1316.927,1323.122,1329.316,1335.51,1341.705,1347.899,1354.094,1360.288,1366.482,1372.677,1378.871,1385.065,1391.26,1397.454,1403.648,1409.843,1416.037,1422.231,1428.426,1434.62,1440.814,1447.009,1453.203,1459.398,1465.592,1471.786,1477.981,1484.175,1490.369,1496.564,1502.758,1508.952,1515.147,1521.341,1527.535,1533.73,1539.924,1546.119,1552.313,1558.507,1564.702,1570.896,1577.09,1583.285,1589.479,1595.673,1601.868,1608.062,1614.256,1620.451,1626.645,1632.839,1639.034,1645.228,1651.423,1657.617,1663.811,1670.006,1676.2
0,0.72719114,0.74342452,0.75871624,0.77378844,0.78964394,0.80178702,0.80934414,0.8149023,0.8184277,0.82037384,0.8222925,0.82374036,0.82392188,0.82422746,0.82420896,0.82411976,0.82419342,0.82414816,0.82323264,0.82249762,0.82217916,0.81985782,0.81906154,0.81792906,0.81612268,0.8146314,0.81241318,0.81010084,0.8075563,0.80500116,0.8027442,0.80003594,0.79718178,0.7944425,0.79144178,0.78825224,0.78535828,0.78287874,0.78010478,0.77726732,0.77431044,0.77201686,0.76934844,0.766462,0.76400252,0.7622402,0.75959698,0.75752642,0.75538842,0.75337692,0.75087778,0.74929682,0.74741984,0.7453981,0.74364022,0.74168036,0.73988908,0.73800712,0.73620252,0.73435978,0.73261468,0.73079276,0.72886274,0.72712598,0.7252992,0.72329302,0.7214094,0.71951608,0.71753806,0.71574282,0.71391826,0.71174936,0.70962868,0.70780466,0.70587254,0.70395392,0.70204592,0.69994784,0.6978196,0.69567524,0.69360742,0.69164442,0.68984874,0.68765588,0.68539676,0.68334264,0.68109926,0.67877906,0.6767728,0.67464508,0.67252512,0.67057896,0.66835856,0.66603318,0.6640852,0.66188428,0.65968666,0.65769432,0.65564424,0.6535182,0.65178244,0.64975652,0.6478083,0.64605012,0.64430976,0.64231218,0.64079278,0.63913242,0.63738158,0.63599532,0.63438988,0.63273298,0.631354,0.62981498,0.62813382,0.62685354,0.6254575,0.6240871,0.62297812,0.62180422,0.62074992,0.61993318,0.61910628,0.6183276,0.61768878
1,0.73959012,0.75512688,0.7699292,0.78554968,0.8001141,0.81180954,0.8195495,0.82573718,0.82896366,0.83057456,0.83262196,0.83396266,0.83462346,0.83520482,0.83475918,0.83554582,0.83483408,0.83536372,0.83464506,0.83440614,0.83399152,0.8319897,0.8314808,0.8304554,0.82900126,0.82766468,0.82549708,0.82322774,0.82095566,0.81845116,0.8163573,0.81379928,0.81095308,0.80842314,0.8055679,0.80235868,0.7995779,0.79721254,0.7945249,0.79181804,0.78906166,0.78691458,0.78428144,0.7815619,0.77911836,0.77743842,0.7749965,0.77297498,0.7709726,0.76891764,0.76648372,0.7650879,0.7632014,0.7613276,0.7596716,0.75778126,0.75595964,0.75423916,0.75252478,0.75084954,0.7491533,0.74734898,0.74556112,0.74391198,0.74208798,0.74017748,0.73840928,0.73654398,0.73466928,0.7328482,0.7309888,0.72892906,0.7268801,0.72512252,0.72321696,0.72132782,0.71943848,0.71731884,0.71521214,0.71308686,0.71099922,0.70909236,0.70731196,0.7051228,0.7028327,0.7008426,0.69850712,0.69617548,0.69415932,0.69199872,0.68983114,0.68784332,0.68561598,0.68324706,0.681295,0.67904684,0.67683838,0.6747943,0.67273316,0.67057744,0.66877784,0.6666993,0.6647352,0.66290238,0.6611565,0.6591129,0.65756692,0.65589882,0.6540827,0.65267574,0.6510149,0.6493287,0.64795728,0.6463862,0.64465992,0.64333262,0.64193016,0.64054342,0.63943428,0.63821068,0.63715526,0.63637556,0.63558988,0.6348305,0.6341963
2,0.76833397,0.78892909,0.79223001,0.80062462,0.81716951,0.82503014,0.83218812,0.82815032,0.83538539,0.83129652,0.83196242,0.83981092,0.83065964,0.84039254,0.83393362,0.83759675,0.83083533,0.83736643,0.84099766,0.83414049,0.83911842,0.83870251,0.84001139,0.83367175,0.83381771,0.83420603,0.82686562,0.82627689,0.83351442,0.82623904,0.82378787,0.82397816,0.818927,0.81299122,0.81290595,0.81320279,0.80716307,0.81121141,0.79860076,0.80480318,0.79701598,0.79381927,0.79917509,0.79263663,0.79666052,0.79208187,0.7882756,0.79267077,0.78225826,0.78579559,0.78277893,0.78363459,0.78111734,0.77473579,0.78412151,0.77992009,0.77792461,0.77290235,0.77612814,0.77396604,0.77000666,0.77100173,0.76999942,0.7630064,0.77118462,0.76380685,0.76616439,0.76081654,0.76900479,0.76152789,0.76032729,0.76169173,0.75186301,0.76094097,0.75682205,0.75367972,0.74898727,0.74875144,0.74712394,0.75253559,0.7434986,0.74420802,0.74194903,0.74692987,0.74594305,0.74458946,0.73596175,0.73723731,0.72866343,0.73482014,0.72879516,0.72879897,0.72656644,0.7312513,0.7296224,0.72236689,0.71614466,0.72211969,0.72046342,0.71500912,0.71719391,0.71334935,0.70828399,0.70992385,0.70992826,0.70959613,0.71021502,0.7027328,0.70582494,0.70019641,0.70051354,0.7007089,0.69980654,0.69846163,0.69912711,0.69749248,0.69476632,0.69077709,0.69379339,0.68913418,0.69582757,0.69319486,0.69059765,0.69074054,0.68917577
3,0.7789526,0.78575353,0.7990909,0.81846056,0.81452905,0.82441192,0.8345251,0.8296724,0.82958491,0.83650669,0.83038869,0.84075126,0.83315872,0.83824462,0.83906763,0.83698972,0.83899539,0.83372399,0.83777646,0.83505569,0.83866806,0.83662773,0.84218859,0.84136034,0.83424708,0.83753726,0.83490013,0.83266824,0.82957242,0.82761843,0.82181003,0.82609036,0.82023132,0.81715934,0.81348149,0.81931001,0.81626218,0.80831654,0.80906189,0.80707646,0.80817007,0.8028674,0.80562564,0.79781951,0.80113731,0.79852848,0.79570728,0.79391846,0.79350857,0.79408126,0.78934071,0.78684416,0.78652523,0.78484946,0.78263738,0.78206462,0.77508324,0.77757911,0.78086584,0.78347428,0.78351001,0.77863412,0.78019967,0.77137751,0.77774793,0.77027199,0.7762786,0.77014611,0.77094121,0.76944112,0.76847194,0.77067652,0.76084576,0.76664608,0.76275647,0.76161415,0.76448788,0.75421636,0.76266008,0.75833816,0.7552296,0.75419632,0.75258211,0.75575786,0.74910657,0.7512119,0.74404429,0.74084649,0.74439202,0.73724436,0.73787487,0.73848969,0.74340094,0.73300212,0.72915888,0.73281663,0.73050294,0.72991818,0.7273415,0.72665758,0.72449491,0.72396104,0.71862286,0.7200773,0.72112882,0.71822612,0.71508766,0.71505508,0.71430592,0.71500495,0.71203094,0.71052883,0.7103746,0.71215248,0.70611126,0.71039527,0.70577769,0.7042382,0.70342398,0.70604128,0.69704854,0.69993577,0.69983301,0.70251242,0.7002275
4,0.76966075,0.78420025,0.79326339,0.8021125,0.81738195,0.81924022,0.82166063,0.82198667,0.82419787,0.82552172,0.83572886,0.8356316,0.83364539,0.83057157,0.83335767,0.83804014,0.83642751,0.83262448,0.8364803,0.83643042,0.82968328,0.838838,0.83681584,0.83512517,0.83099937,0.83709693,0.83394364,0.83209672,0.83105801,0.82641164,0.82396273,0.82337976,0.82789116,0.82323131,0.81447754,0.81900721,0.81603543,0.80712416,0.8126447,0.80971239,0.80224821,0.80389192,0.80185558,0.80399117,0.79712567,0.80017175,0.79381743,0.79640226,0.79184469,0.79226308,0.79328599,0.78785313,0.78893405,0.78792467,0.78392632,0.78335738,0.78355943,0.78373685,0.78685038,0.78397542,0.78256938,0.77671366,0.77670583,0.77591842,0.77539386,0.77518125,0.77612067,0.77147864,0.77758368,0.77346979,0.77157803,0.76687488,0.76846834,0.76601409,0.76714752,0.7645266,0.76163345,0.75139263,0.76184763,0.76062252,0.75265574,0.75576056,0.75532857,0.75125391,0.74506623,0.74562192,0.75107656,0.7473766,0.74435892,0.74118003,0.73750713,0.73880942,0.73641486,0.73152091,0.73264365,0.73072546,0.72563304,0.72577329,0.72711187,0.73016513,0.73059645,0.72054022,0.71512388,0.72026447,0.71784358,0.71124022,0.70726223,0.71107885,0.71678903,0.71162722,0.71421991,0.70550516,0.70859607,0.70212667,0.70297154,0.69917576,0.69927821,0.69576781,0.697422,0.70423511,0.69658622,0.69330055,0.69531375,0.69195722,0.68868477
5,0.76644516,0.77316866,0.78546286,0.79252128,0.79859358,0.80421736,0.80960814,0.81300693,0.81772688,0.82016955,0.82043452,0.81943171,0.82497893,0.8173133,0.82113259,0.82430384,0.8211634,0.82506612,0.82824724,0.82229804,0.82279688,0.83274064,0.82300248,0.82659466,0.82502878,0.82581457,0.82231206,0.82015301,0.82078127,0.825125,0.81720047,0.8155888,0.80716147,0.81597452,0.81520931,0.80691335,0.80711308,0.80057835,0.79902808,0.79880072,0.79837429,0.79037079,0.79132815,0.78870425,0.78918841,0.78609255,0.78918707,0.78528683,0.78245409,0.77981067,0.78230905,0.78306685,0.77985943,0.77870917,0.7735501,0.77362995,0.77685051,0.7750738,0.77337889,0.776975,0.77492446,0.7698941,0.77161067,0.77232528,0.76519612,0.76734169,0.76390415,0.76597501,0.76665048,0.76602744,0.7601696,0.75433942,0.75896354,0.75933587,0.75559321,0.75526312,0.75417266,0.75114309,0.74919238,0.75292046,0.75108203,0.7447452,0.74152795,0.74357887,0.74668256,0.739422,0.73742997,0.7337224,0.73636857,0.7382529,0.72896335,0.73089847,0.72829866,0.72722023,0.72759383,0.72731911,0.72766104,0.71857617,0.71951698,0.72472391,0.71989077,0.71486366,0.71041064,0.71673917,0.71246669,0.7053754,0.70885394,0.70491048,0.70626647,0.70312903,0.69957949,0.70206172,0.70368858,0.70496563,0.70025362,0.69518448,0.70229093,0.69520194,0.693803,0.69421126,0.6960181,0.68952787,0.69319702,0.69508893,0.6903083
6,0.7803594,0.79122188,0.80021862,0.80915884,0.81921512,0.82702378,0.82982822,0.83329514,0.83638564,0.8364278,0.83574474,0.83606068,0.83693172,0.83831106,0.83781834,0.83833342,0.83852694,0.8374442,0.83771576,0.83780864,0.83737338,0.8365594,0.83593904,0.83514756,0.8331573,0.83270668,0.83161262,0.83002074,0.82839306,0.82623898,0.82418852,0.82218148,0.82022612,0.81809782,0.81557814,0.81342824,0.8113212,0.80885468,0.8067915,0.80486648,0.80281336,0.8006643,0.79873648,0.79707812,0.79534694,0.79371362,0.7921681,0.79101136,0.789301,0.78826664,0.78696716,0.78599862,0.78463246,0.7835353,0.78271118,0.7815324,0.78032656,0.7795961,0.778572,0.7774766,0.77662614,0.77561668,0.77463242,0.77369012,0.772635,0.77159056,0.77052896,0.7695306,0.76845882,0.76724844,0.76612476,0.76487262,0.76359696,0.76231956,0.76110936,0.75994066,0.75882306,0.75721004,0.75587738,0.75459276,0.75319406,0.7517531,0.7507369,0.74920878,0.74758798,0.7463508,0.74484154,0.74315122,0.74178476,0.74031816,0.73879784,0.73745478,0.73600764,0.73452416,0.73307992,0.73143134,0.72991626,0.72856148,0.72700442,0.72560712,0.72445468,0.7229422,0.72152818,0.72036106,0.7191141,0.71769718,0.71677542,0.7157561,0.71443442,0.71360062,0.71255046,0.71147458,0.71067304,0.70969174,0.70850446,0.70776928,0.70682428,0.70586786,0.70511398,0.70431722,0.70350772,0.70308438,0.7023583,0.70169892,0.70121002
7,0.77187999,0.78145744,0.79167326,0.80336688,0.81424285,0.81817509,0.81575756,0.82261032,0.82205931,0.83106368,0.82973738,0.82951812,0.83155316,0.83436981,0.83097067,0.83670373,0.82883162,0.82702228,0.8359513,0.83325701,0.8340458,0.83274856,0.83304016,0.83664961,0.83334748,0.83287906,0.82848623,0.8321387,0.83026898,0.8210301,0.82725316,0.82894887,0.81965835,0.81776346,0.8196591,0.81850323,0.81256731,0.80985393,0.80672128,0.80773851,0.8090414,0.80500228,0.80476549,0.7976306,0.79587867,0.79787429,0.79627582,0.79828079,0.79217665,0.79160482,0.78844004,0.79118498,0.78733542,0.78881937,0.78241048,0.78465466,0.78356258,0.778876,0.78452272,0.77901891,0.77997746,0.77259865,0.77376688,0.77967421,0.77587782,0.77319516,0.77321247,0.76765994,0.76955541,0.76796428,0.77240349,0.7642669,0.76774091,0.7648449,0.76205812,0.76146283,0.76149499,0.75473845,0.75436221,0.75823903,0.75842418,0.75677483,0.75512335,0.74761811,0.74636097,0.746512,0.74620702,0.74142521,0.74543439,0.73943916,0.73424037,0.73803125,0.73658593,0.73005103,0.72823091,0.72763101,0.72627476,0.73006869,0.72269941,0.72486616,0.72352753,0.72353368,0.71752263,0.71259701,0.7170802,0.71398776,0.71110932,0.71119051,0.70987618,0.71601097,0.70372086,0.70425246,0.70645671,0.70770485,0.70489528,0.69616034,0.70060535,0.6980117,0.69686017,0.69408032,0.69440291,0.6958423,0.69366402,0.6963644,0.69142719
8,0.77243484,0.7914867,0.79900466,0.80646697,0.81834672,0.82346153,0.82549387,0.83256811,0.83505283,0.83611819,0.84012817,0.83770661,0.83991594,0.83819909,0.83915126,0.83503482,0.84121444,0.83551076,0.84209695,0.83538078,0.83544496,0.83871335,0.83454529,0.84217365,0.83647206,0.83789917,0.83042648,0.83200922,0.82546641,0.83078377,0.82821747,0.82050889,0.82394965,0.82095136,0.81996195,0.82343986,0.8070773,0.81181053,0.80821605,0.8099828,0.80469382,0.80404698,0.80155676,0.80006894,0.79284964,0.79779808,0.79184467,0.79008936,0.79672938,0.79069178,0.78755146,0.7896491,0.78506394,0.78219301,0.78116634,0.78407195,0.77885919,0.77923732,0.78078783,0.77921596,0.77859489,0.77384486,0.77131737,0.78231991,0.7747202,0.77309682,0.77328359,0.76793118,0.77019946,0.76510061,0.76770887,0.76663823,0.76071455,0.76207449,0.75821502,0.75917152,0.75753768,0.75142591,0.75626023,0.74888152,0.75346098,0.7499335,0.75080306,0.74491056,0.74719083,0.74960518,0.74084001,0.74298973,0.7355394,0.74208829,0.73581583,0.73614081,0.73226937,0.73671706,0.7339818,0.73036581,0.72940286,0.71826266,0.72608048,0.7217931,0.72055483,0.71894875,0.71842392,0.71465007,0.71384993,0.71799245,0.70881516,0.71432461,0.714008,0.71375415,0.7031214,0.71312637,0.71046011,0.71043489,0.70349375,0.70995219,0.70379217,0.69657571,0.69627954,0.70358156,0.69731533,0.69471042,0.70112161,0.69298048,0.69468582
